bjdongCode,bjdongSigungu,dongName
2772036024,27720,무암리
2772036025,27720,운산리
2772036026,27720,화본리
2772036027,27720,화전리
2772037000,27720,삼국유사면
2772037021,27720,화수리
2772037022,27720,화북리
2772037023,27720,괴산리
2772037024,27720,학성리
2772037025,27720,장곡리
2772037026,27720,인곡리
2772037027,27720,양지리
2772037028,27720,낙전리
2772037029,27720,가암리
2772037030,27720,석산리
2772037031,27720,학암리
2811010100,28110,중앙동1가
2811010200,28110,중앙동2가
2811010300,28110,중앙동3가
2811010400,28110,중앙동4가
2811010500,28110,해안동1가
2811010600,28110,해안동2가
2811010700,28110,해안동3가
2811010800,28110,해안동4가
2811010900,28110,관동1가
2811011000,28110,관동2가
2811011100,28110,관동3가
2811011200,28110,항동1가
2811011300,28110,항동2가
2811011400,28110,항동3가
2811011500,28110,항동4가
2811011600,28110,항동5가
2811011700,28110,항동6가
2811011800,28110,항동7가
2811011900,28110,송학동1가
2811012000,28110,송학동2가
2811012100,28110,송학동3가
2811012200,28110,사동
2811012300,28110,신생동
2811012400,28110,신포동
2811012500,28110,답동
2811012600,28110,신흥동1가
2811012700,28110,신흥동2가
2811012800,28110,신흥동3가
2811012900,28110,선화동
2811013000,28110,유동
2811013100,28110,율목동
2811013200,28110,도원동
2811013300,28110,내동
2811013400,28110,경동
2811013500,28110,용동
2811013600,28110,인현동
2811013700,28110,전동
2811013800,28110,북성동1가
2811013900,28110,북성동2가
2811014000,28110,북성동3가
2811014100,28110,선린동
2811014200,28110,송월동1가
2811014300,28110,송월동2가
2811014400,28110,송월동3가
2811014500,28110,중산동
2811014600,28110,운남동
2811014700,28110,운서동
2811014800,28110,운북동
2811014900,28110,을왕동
2811015000,28110,남북동
2811015100,28110,덕교동
2811015200,28110,무의동
2814010100,28140,만석동
2814010200,28140,화수동
2814010300,28140,송현동
2814010400,28140,화평동
2814010500,28140,창영동
2814010600,28140,금곡동
2814010700,28140,송림동
2817710100,28177,숭의동
2817710200,28177,용현동
2817710300,28177,학익동
2817710400,28177,도화동
2817710500,28177,주안동
2817710600,28177,관교동
2817710700,28177,문학동
2818510100,28185,옥련동
2818510200,28185,선학동
2818510300,28185,연수동
2818510400,28185,청학동
2818510500,28185,동춘동
2818510600,28185,송도동
2820010100,28200,구월동
2820010200,28200,간석동
2820010300,28200,만수동
2820010400,28200,장수동
2820010500,28200,서창동
2820010600,28200,운연동
2820010700,28200,남촌동
2820010800,28200,수산동
2820010900,28200,도림동
2820011000,28200,논현동
2820011100,28200,고잔동
2823710100,28237,부평동
2823710200,28237,십정동
2823710300,28237,산곡동
2823710400,28237,청천동
2823710500,28237,삼산동
2823710600,28237,갈산동
2823710700,28237,부개동
2823710800,28237,일신동
2823710900,28237,구산동
2824510100,28245,효성동
2824510200,28245,계산동
2824510300,28245,작전동
2824510400,28245,서운동
2824510500,28245,임학동
2824510600,28245,용종동
2824510700,28245,병방동
2824510800,28245,방축동
2824510900,28245,박촌동
2824511000,28245,동양동
2824511100,28245,귤현동
2824511200,28245,상야동
2824511300,28245,하야동
2824511400,28245,평동
2824511500,28245,노오지동
2824511600,28245,선주지동
2824511700,28245,이화동
2824511800,28245,오류동
2824511900,28245,갈현동
2824512000,28245,둑실동
2824512100,28245,목상동
2824512200,28245,다남동
2824512300,28245,장기동
2826010100,28260,백석동
2826010200,28260,시천동
2826010300,28260,검암동
2826010400,28260,경서동
2826010500,28260,공촌동
2826010600,28260,연희동
2826010700,28260,심곡동
2826010800,28260,가정동
2826010900,28260,신현동
2826011000,28260,석남동
2826011100,28260,원창동
2826011200,28260,가좌동
2826011300,28260,마전동
2826011400,28260,당하동
2826011500,28260,원당동
2826011700,28260,대곡동
2826011800,28260,금곡동
2826011900,28260,오류동
2826012000,28260,왕길동
2826012100,28260,불로동
2826012200,28260,청라동
2871025000,28710,강화읍
2871025021,28710,신문리
2871025022,28710,관청리
2871025023,28710,국화리
2871025024,28710,남산리
2871025025,28710,갑곳리
2871025026,28710,용정리
2871025027,28710,옥림리
2871025028,28710,월곳리
2871025029,28710,대산리
2871031000,28710,선원면
2871031021,28710,금월리
2871031022,28710,연리
2871031023,28710,지산리
2871031024,28710,신정리
2871031025,28710,창리
2871031026,28710,선행리
2871031027,28710,냉정리
2871032000,28710,불은면
2871032021,28710,두운리
2871032022,28710,고능리
2871032023,28710,오두리
2871032024,28710,넙성리
2871032025,28710,신현리
2871032026,28710,삼동암리
2871032027,28710,삼성리
2871032028,28710,덕성리
2871033000,28710,길상면
2871033021,28710,온수리
2871033022,28710,선두리
2871033023,28710,동검리
2871033024,28710,초지리
2871033025,28710,장흥리
2871033026,28710,길직리
2871034000,28710,화도면
2871034021,28710,내리
2871034022,28710,상방리
2871034023,28710,문산리
2871034024,28710,덕포리
2871034025,28710,사기리
2871034026,28710,동막리
2871034027,28710,흥왕리
2871034028,28710,여차리
2871034029,28710,장화리
2871035000,28710,양도면
2871035021,28710,하일리
2871035022,28710,능내리
2871035023,28710,건평리
2871035024,28710,인산리
2871035025,28710,삼흥리
2871035026,28710,길정리
2871035027,28710,도장리
2871035028,28710,조산리
2871036000,28710,내가면
2871036021,28710,고천리
2871036022,28710,오상리
2871036023,28710,외포리
2871036024,28710,황청리
2871036025,28710,구하리
2871037000,28710,하점면
2871037021,28710,신봉리
2871037022,28710,장정리
2871037023,28710,부근리
2871037024,28710,삼거리
2871037025,28710,신삼리
2871037026,28710,망월리
2871037027,28710,창후리
2871037028,28710,이강리
2871038000,28710,양사면
2871038021,28710,철산리
2871038022,28710,덕하리
2871038023,28710,북성리
2871038024,28710,교산리
2871038025,28710,인화리
2871039000,28710,송해면
2871039021,28710,솔정리
2871039022,28710,신당리
2871039023,28710,숭뢰리
2871039024,28710,당산리
2871039025,28710,상도리
2871039026,28710,하도리
2871039027,28710,양오리
2871040000,28710,교동면
2871040021,28710,대룡리
2871040022,28710,읍내리
2871040023,28710,상용리
2871040024,28710,봉소리
2871040025,28710,고구리
2871040026,28710,삼선리
2871040027,28710,인사리
2871040028,28710,난정리
2871040029,28710,양갑리
2871040030,28710,동산리
2871040031,28710,서한리
2871040032,28710,무학리
2871040033,28710,지석리
2871041000,28710,삼산면
2871041021,28710,석모리
2871041022,28710,상리
2871041023,28710,하리
2871041024,28710,석포리
2871041025,28710,매음리
2871041026,28710,서검리
2871041027,28710,미법리
2871042000,28710,서도면
2871042021,28710,주문도리
2871042022,28710,아차도리
2871042023,28710,말도리
2871042024,28710,볼음도리
2872031000,28720,북도면
2872031021,28720,시도리
2872031022,28720,신도리
2872031023,28720,모도리
2872031024,28720,장봉리
2872033000,28720,백령면
2872033021,28720,진촌리
2872033022,28720,북포리
2872033023,28720,가을리
2872033024,28720,연화리
2872033025,28720,남포리
2872034000,28720,대청면
2872034021,28720,대청리
2872034022,28720,소청리
2872035000,28720,덕적면
2872035021,28720,북리
2872035022,28720,진리
2872035023,28720,서포리
2872035024,28720,소야리
2872035025,28720,울도리
2872035026,28720,백아리
2872035027,28720,문갑리
2872035028,28720,굴업리
2872036000,28720,영흥면
2872036021,28720,외리
2872036022,28720,내리
2872036023,28720,선재리
2872037000,28720,자월면
2872037021,28720,자월리
2872037022,28720,이작리
2872037023,28720,승봉리
2872038000,28720,연평면
2872038021,28720,연평리
2911010100,29110,대인동
2911010200,29110,금남로5가
2911010300,29110,충장로5가
2911010400,29110,수기동
2911010500,29110,대의동
2911010600,29110,궁동
2911010700,29110,장동
2911010800,29110,동명동
2911010900,29110,계림동
2911011000,29110,산수동
2911011100,29110,지산동
2911011200,29110,남동
2911011300,29110,광산동
2911011400,29110,금동
2911011500,29110,호남동
2911011600,29110,불로동
2911011700,29110,황금동
2911011800,29110,서석동
2911011900,29110,소태동
2911012000,29110,용연동
2911012100,29110,운림동
2911012200,29110,학동
2911012300,29110,월남동
2911012400,29110,선교동
2911012500,29110,내남동
2911012600,29110,용산동
2911012700,29110,충장로1가
2911012800,29110,충장로2가
2911012900,29110,충장로3가
2911013000,29110,충장로4가
2911013100,29110,금남로1가
2911013200,29110,금남로2가
2911013300,29110,금남로3가
2911013400,29110,금남로4가
2914010400,29140,양동
2914010600,29140,농성동
2914011500,29140,광천동
2914011600,29140,유촌동
2914011700,29140,덕흥동
2914011800,29140,쌍촌동
2914011900,29140,화정동
2914012000,29140,치평동
2914012100,29140,내방동
2914012500,29140,서창동
2914012600,29140,세하동
2914012700,29140,용두동
2914012800,29140,풍암동
2914012900,29140,벽진동
2914013000,29140,금호동
2914013100,29140,마륵동
2914013200,29140,매월동
2914013300,29140,동천동
2915510100,29155,사동
2915510200,29155,구동
2915510300,29155,서동
2915510400,29155,월산동
2915510500,29155,백운동
2915510600,29155,주월동
2915510700,29155,노대동
2915510800,29155,진월동
2915510900,29155,덕남동
2915511000,29155,행암동
2915511100,29155,임암동
2915511200,29155,송하동
2915511300,29155,양림동
2915511400,29155,방림동
2915511500,29155,봉선동
2915511600,29155,구소동
2915511700,29155,양촌동
2915511800,29155,도금동
2915511900,29155,승촌동
2915512000,29155,지석동
2915512100,29155,압촌동
2915512200,29155,화장동
2915512300,29155,칠석동
2915512400,29155,석정동
2915512500,29155,신장동
2915512600,29155,양과동
2915512700,29155,이장동
2915512800,29155,대지동
2915512900,29155,원산동
2915513000,29155,월성동
2917010100,29170,중흥동
2917010200,29170,유동
2917010300,29170,누문동
2917010400,29170,북동
2917010500,29170,임동
2917010600,29170,신안동
2917010700,29170,용봉동
2917010800,29170,동림동
2917010900,29170,운암동
2917011000,29170,우산동
2917011100,29170,풍향동
2917011200,29170,문흥동
2917011300,29170,각화동
2917011400,29170,두암동
2917011500,29170,오치동
2917011600,29170,삼각동
2917011700,29170,매곡동
2917011800,29170,충효동
2917011900,29170,덕의동
2917012000,29170,금곡동
2917012100,29170,망월동
2917012200,29170,청풍동
2917012300,29170,화암동
2917012400,29170,장등동
2917012500,29170,운정동
2917012600,29170,본촌동
2917012700,29170,일곡동
2917012800,29170,양산동
2917012900,29170,연제동
2917013000,29170,신용동
2917013100,29170,용두동
2917013200,29170,지야동
2917013300,29170,태령동
2917013400,29170,수곡동
2917013500,29170,효령동
2917013600,29170,용전동
2917013700,29170,용강동
2917013800,29170,생용동
2917013900,29170,월출동
2917014000,29170,대촌동
2917014100,29170,오룡동
2920010100,29200,송정동
2920010200,29200,도산동
2920010300,29200,도호동
2920010400,29200,신촌동
2920010500,29200,서봉동
2920010600,29200,운수동
2920010700,29200,선암동
2920010800,29200,소촌동
2920010900,29200,우산동
2920011000,29200,황룡동
2920011100,29200,박호동
2920011200,29200,비아동
2920011300,29200,도천동
2920011400,29200,수완동
2920011500,29200,월계동
2920011600,29200,쌍암동
2920011700,29200,산월동
2920011800,29200,신창동
2920011900,29200,신가동
2920012000,29200,운남동
2920012100,29200,안청동
2920012200,29200,진곡동
2920012300,29200,장덕동
2920012400,29200,흑석동
2920012500,29200,하남동
2920012600,29200,장수동
2920012700,29200,산정동
2920012800,29200,월곡동
2920012900,29200,등임동
2920013000,29200,산막동
2920013100,29200,고룡동
2920013200,29200,신룡동
2920013300,29200,두정동
2920013400,29200,임곡동
2920013500,29200,광산동
2920013600,29200,오산동
2920013700,29200,사호동
2920013800,29200,하산동
2920013900,29200,유계동
2920014000,29200,본덕동
2920014100,29200,용봉동
2920014200,29200,요기동
2920014300,29200,복룡동
2920014400,29200,송대동
2920014500,29200,옥동
2920014600,29200,월전동
2920014700,29200,장록동
2920014800,29200,송촌동
2920014900,29200,지죽동
2920015000,29200,용동
2920015100,29200,용곡동
2920015200,29200,지정동
2920015300,29200,명화동
2920015400,29200,동산동
2920015500,29200,연산동
2920015600,29200,도덕동
2920015700,29200,송산동
2920015800,29200,지평동
2920015900,29200,오운동
2920016000,29200,삼거동
2920016100,29200,양동
2920016200,29200,내산동
2920016300,29200,대산동
2920016400,29200,송학동
2920016500,29200,신동
2920016600,29200,삼도동
2920016700,29200,남산동
2920016800,29200,송치동
2920016900,29200,산수동
2920017000,29200,선동
2920017100,29200,지산동
2920017200,29200,왕동
2920017300,29200,북산동
2920017400,29200,명도동
2920017500,29200,동호동
2920017600,29200,덕림동
2920017700,29200,양산동
2920017800,29200,동림동
2920020200,29200,오선동
3011010100,30110,원동
3011010200,30110,인동
3011010300,30110,효동
3011010400,30110,천동
3011010500,30110,가오동
3011010600,30110,신흥동
3011010700,30110,판암동
3011010800,30110,삼정동
3011010900,30110,용운동
3011011000,30110,대동
3011011100,30110,자양동
3011011200,30110,신안동
3011011300,30110,소제동
3011011400,30110,가양동
3011011500,30110,용전동
3011011600,30110,성남동
3011011700,30110,홍도동
3011011800,30110,삼성동
3011011900,30110,정동
3011012000,30110,중동
3011012100,30110,추동
3011012200,30110,비룡동
3011012300,30110,주산동
3011012400,30110,용계동
3011012500,30110,마산동
3011012600,30110,효평동
3011012700,30110,직동
3011012800,30110,세천동
3011012900,30110,신상동
3011013000,30110,신하동
3011013100,30110,신촌동
